created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
09/05/2015,204355,415383,"{'type': 'Point', 'coordinates': [-74.13823191471243, 40.56785426360856]}",5,0,OnCurb,Alive,Good,Acer campestre,hedge maple,1or2,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,89 WEST CEDARVIEW AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56785426,-74.13823191,945844.982638,146191.385161
09/06/2015,205759,301278,"{'type': 'Point', 'coordinates': [-73.89540540519324, 40.76686765057031]}",26,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,22-048 74 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.76686765,-73.89540541,1013222.97977,218684.620095
09/04/2015,201654,224121,"{'type': 'Point', 'coordinates': [-74.00410729319515, 40.6819432732001]}",10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,299 COLUMBIA STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3005100,New York,40.68194327,-74.00410729,983110.817883,187726.770594
09/02/2015,198514,108318,"{'type': 'Point', 'coordinates': [-73.96207980385901, 40.80230108588602]}",18,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1 MORNINGSIDE DRIVE,10025,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1019701,New York,40.80230109,-73.9620798,994748.408453,231579.203558
09/04/2015,203334,340820,"{'type': 'Point', 'coordinates': [-73.88730078404606, 40.75088939064141]}",11,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,35-021 79 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028500,New York,40.75088939,-73.88730078,1015475.46969,212866.007061
09/03/2015,200628,315984,"{'type': 'Point', 'coordinates': [-73.81946649097343, 40.79313800420383]}",25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,147-043 8 AVENUE,11357,Whitestone,407,4,Queens,19,27,11,QN49,Whitestone,4097300,New York,40.793138,-73.81946649,1034238.5109,228290.013286
08/29/2015,186888,506316,"{'type': 'Point', 'coordinates': [-73.88088626637622, 40.87343705714923]}",15,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,249 EAST MOSHOLU PARKWAY NORTH,10467,Bronx,207,2,Bronx,11,80,36,BX43,Norwood,2041900,New York,40.87343706,-73.88088627,1017192.02072,257516.8131
09/02/2015,196373,103300,"{'type': 'Point', 'coordinates': [-73.99157274737178, 40.716805385067346]}",13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,54 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001600,New York,40.71680539,-73.99157275,986586.126549,200428.159561
09/08/2015,209441,503960,"{'type': 'Point', 'coordinates': [-73.91763219387903, 40.846375825268666]}",5,0,OnCurb,Alive,Poor,Ulmus americana,American elm,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,75 FEATHERBED LANE,10453,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021502,New York,40.84637583,-73.91763219,1007038.86419,247645.677987
09/06/2015,206435,210654,"{'type': 'Point', 'coordinates': [-73.96280534088122, 40.59078485715291]}",26,0,OnCurb,Alive,Good,Acer pseudoplatanus,sycamore maple,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,2438 EAST 7 STREET,11235,Brooklyn,315,3,Brooklyn,48,45,22,BK19,Brighton Beach,3037000,New York,40.59078486,-73.96280534,994580.260824,154517.462341
09/02/2015,196080,310272,"{'type': 'Point', 'coordinates': [-73.82819499212432, 40.704944499331496]}",36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,84-006 124 STREET,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4014000,New York,40.7049445,-73.82819499,1031884.67112,196153.480774
09/05/2015,203759,302373,"{'type': 'Point', 'coordinates': [-73.91209530143406, 40.78075206758672]}",16,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,24-015 21 AVENUE,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78075207,-73.9120953,1008594.7597,223738.095881
08/30/2015,190359,107635,"{'type': 'Point', 'coordinates': [-73.95894425967109, 40.77222448155208]}",13,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,1326 3 AVENUE,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1012800,New York,40.77222448,-73.95894426,995621.636366,220621.6592
09/08/2015,209909,504038,"{'type': 'Point', 'coordinates': [-73.90688618113626, 40.848106229042735]}",2,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1840 GRAND CONCOURSE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2023302,New York,40.84810623,-73.90688618,1010011.31362,248279.107166
08/27/2015,180295,106100,"{'type': 'Point', 'coordinates': [-73.9829175035826, 40.77013008975271]}",2,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,None,NoDamage,Volunteer,"WiresRope,BranchOther",No,No,No,Yes,No,No,No,No,Yes,13 WEST 61 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77013009,-73.9829175,988981.66605,219856.39892
09/07/2015,208373,106403,"{'type': 'Point', 'coordinates': [-73.97558535494926, 40.781617201031025]}",4,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,390 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.7816172,-73.97558535,991011.425114,224042.02047
09/02/2015,196205,206082,"{'type': 'Point', 'coordinates': [-73.97682017943663, 40.612880643288754]}",22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2348 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61288064,-73.97682018,990685.718744,162566.18312
08/31/2015,192086,203718,"{'type': 'Point', 'coordinates': [-74.03492842818125, 40.62140476357093]}",28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,8923 RIDGE BOULEVARD,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005201,New York,40.62140476,-74.03492843,974553.599105,165672.825528
09/04/2015,203550,348013,"{'type': 'Point', 'coordinates': [-73.85444599003124, 40.71316968515154]}",42,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,90-008 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.71316969,-73.85444599,1024601.34514,199136.975464
09/05/2015,203718,302371,"{'type': 'Point', 'coordinates': [-73.9110256109311, 40.78254676160222]}",12,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-015 24 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78254676,-73.91102561,1008890.3408,224392.262551
09/08/2015,208832,220174,"{'type': 'Point', 'coordinates': [-73.9614226506213, 40.69227839545721]}",3,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,237 WILLOUGHBY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.6922784,-73.96142265,994947.997949,191494.485827
08/31/2015,193183,348404,"{'type': 'Point', 'coordinates': [-73.83829721619878, 40.7170323149707]}",3,0,OnCurb,Alive,Good,Acer ginnala,Amur maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,75-009 AUSTIN STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4076901,New York,40.71703231,-73.83829722,1029075.60128,200552.098289
09/04/2015,203577,348022,"{'type': 'Point', 'coordinates': [-73.85501987714406, 40.7124796096016]}",26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Unsure,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,89-003 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4070700,New York,40.71247961,-73.85501988,1024442.66501,198885.296505
08/27/2015,179477,223106,"{'type': 'Point', 'coordinates': [-73.98073049257751, 40.66823129823416]}",3,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,290 7 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015300,New York,40.6682313,-73.98073049,989595.611016,182731.667067
09/04/2015,203386,347979,"{'type': 'Point', 'coordinates': [-73.85213797272486, 40.71264110335946]}",26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,92-018 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.7126411,-73.85213797,1025241.51184,198945.468957
08/30/2015,189537,223141,"{'type': 'Point', 'coordinates': [-73.97325312578212, 40.66903950319261]}",18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,53 PROSPECT PARK WEST,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3016500,New York,40.6690395,-73.97325313,991669.839479,183026.663852
09/02/2015,196130,206122,"{'type': 'Point', 'coordinates': [-73.97721789744, 40.61324054313011]}",24,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,"Stones,WiresRope",Yes,No,No,Yes,No,No,No,No,No,2327 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61324054,-73.9772179,990575.26096,162697.275049
09/03/2015,200676,229928,"{'type': 'Point', 'coordinates': [-73.96044297686721, 40.62480755663272]}",32,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1020 EAST 16 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053200,New York,40.62480756,-73.96044298,995230.774614,166913.099295
09/06/2015,206326,301258,"{'type': 'Point', 'coordinates': [-73.89249204770594, 40.76679522573525]}",13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,22-058 77 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.76679523,-73.89249205,1014030.0195,218659.210369
09/05/2015,204118,415444,"{'type': 'Point', 'coordinates': [-74.14007848548106, 40.56872513256854]}",11,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,125 WEST CEDARVIEW AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56872513,-74.14007849,945332.457088,146509.478685
08/31/2015,192653,207574,"{'type': 'Point', 'coordinates': [-73.96632142166791, 40.58802013648723]}",22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2536 OCEAN PARKWAY,11223,Brooklyn,313,3,Brooklyn,47,46,23,BK26,Gravesend,3037401,New York,40.58802014,-73.96632142,993604.109233,153509.809828
09/04/2015,203592,348060,"{'type': 'Point', 'coordinates': [-73.85445969770379, 40.7133838901074]}",38,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,90-013 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4070700,New York,40.71338389,-73.8544597,1024597.41536,199215.010412
08/30/2015,189338,219520,"{'type': 'Point', 'coordinates': [-73.9663647807708, 40.6952057852503]}",18,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,88 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,New York,40.69520579,-73.96636478,993577.071885,192560.455152
09/07/2015,208240,106402,"{'type': 'Point', 'coordinates': [-73.97276285920823, 40.78233866823086]}",2,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,11 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78233867,-73.97276286,991793.00918,224305.105901
09/07/2015,208247,106402,"{'type': 'Point', 'coordinates': [-73.97308772691781, 40.78250569576515]}",29,0,OnCurb,Alive,Fair,Ulmus americana,American elm,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,15 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.7825057,-73.97308773,991703.022156,224365.931895
09/05/2015,204203,415447,"{'type': 'Point', 'coordinates': [-74.1391287419038, 40.56873093262929]}",11,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,328 THOMAS STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56873093,-74.13912874,945596.324343,146511.171267
09/04/2015,203385,347979,"{'type': 'Point', 'coordinates': [-73.85210322557508, 40.71269661040168]}",23,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,92-018 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.71269661,-73.85210323,1025251.11057,198965.70809
09/02/2015,196372,103300,"{'type': 'Point', 'coordinates': [-73.99153287193579, 40.71688340954114]}",12,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,56 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001600,New York,40.71688341,-73.99153287,986597.177708,200456.587326
08/31/2015,192889,210568,"{'type': 'Point', 'coordinates': [-73.948624417497, 40.609984520365074]}",27,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,3778 BEDFORD AVENUE,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3054800,New York,40.60998452,-73.94862442,998514.697509,161514.381746
09/05/2015,203760,302373,"{'type': 'Point', 'coordinates': [-73.91201937501401, 40.78081458825172]}",2,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,24-015 21 AVENUE,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78081459,-73.91201937,1008615.76425,223760.895376
09/05/2015,203767,302373,"{'type': 'Point', 'coordinates': [-73.91106905408407, 40.78159709045163]}",14,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-038 CRESCENT STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78159709,-73.91106905,1008878.66103,224046.253073
09/07/2015,208458,312916,"{'type': 'Point', 'coordinates': [-73.79811408031267, 40.767629052943775]}",2,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,167-001 33 AVENUE,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,New York,40.76762905,-73.79811408,1040172.25888,219009.168987
09/08/2015,209919,108875,"{'type': 'Point', 'coordinates': [-73.96331506361766, 40.808811547267055]}",9,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2990 BROADWAY,10027,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1020500,New York,40.80881155,-73.96331506,994405.426856,233951.048552
09/02/2015,198296,231792,"{'type': 'Point', 'coordinates': [-73.92576588806473, 40.646496516411695]}",29,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,5402 BEVERLY ROAD,11203,Brooklyn,317,3,Brooklyn,45,58,21,BK96,Rugby-Remsen Village,3094600,New York,40.64649652,-73.92576589,1004850.21272,174821.221602
09/05/2015,204169,415381,"{'type': 'Point', 'coordinates': [-74.13481836488482, 40.567362175022126]}",20,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,Damage,NYC Parks Staff,"Stones,WiresRope,BranchLights",Yes,No,No,Yes,No,No,Yes,No,No,190 WOLVERINE STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56736217,-74.13481836,946793.093603,146010.62732
09/07/2015,208338,106403,"{'type': 'Point', 'coordinates': [-73.97469909198902, 40.78283422070782]}",5,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,424 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78283422,-73.97469909,991256.739912,224485.491696
09/02/2015,196131,206122,"{'type': 'Point', 'coordinates': [-73.97678694913915, 40.61298057281686]}",29,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2345 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61298057,-73.97678695,990694.935261,162602.592496
09/02/2015,196374,103300,"{'type': 'Point', 'coordinates': [-73.99162804769017, 40.7166971757019]}",13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,50 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001600,New York,40.71669718,-73.99162805,986570.800465,200388.734115
09/07/2015,208463,103960,"{'type': 'Point', 'coordinates': [-73.98935258382868, 40.76312607478656]}",14,0,OnCurb,Alive,Good,Fraxinus,ash,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,725 9 AVENUE,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.76312607,-73.98935258,987199.528866,217304.322331
09/04/2015,201661,348116,"{'type': 'Point', 'coordinates': [-73.85066148383136, 40.714986665047206]}",6,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"WiresRope,BranchOther",No,No,No,Yes,No,No,No,No,Yes,96-008 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072300,New York,40.71498666,-73.85066148,1025649.3788,199800.721511
09/05/2015,203769,302373,"{'type': 'Point', 'coordinates': [-73.91084616552375, 40.78178061437763]}",3,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-024 CRESCENT STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78178061,-73.91084617,1008940.32003,224113.179776
09/07/2015,208456,312916,"{'type': 'Point', 'coordinates': [-73.79787010490064, 40.767608366494336]}",36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,167-011 33 AVENUE,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,New York,40.76760837,-73.7978701,1040239.85717,219001.788096
09/08/2015,209921,108875,"{'type': 'Point', 'coordinates': [-73.96340334087577, 40.80874458097537]}",3,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2966 BROADWAY,10027,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1020500,New York,40.80874458,-73.96340334,994380.999411,233926.640136
08/30/2015,189840,311123,"{'type': 'Point', 'coordinates': [-73.82657764962174, 40.74830311097895]}",13,0,OnCurb,Alive,Good,Acer ginnala,Amur maple,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,138-008 56 AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN62,Queensboro Hill,4079900,New York,40.74830311,-73.82657765,1032301.82088,211951.22116
09/05/2015,203887,108342,"{'type': 'Point', 'coordinates': [-73.96071917063361, 40.805725833688264]}",5,0,OnCurb,Alive,Good,Quercus phellos,willow oak,1or2,Helpful,NoDamage,TreesCount Staff,WiresRope,No,No,No,Yes,No,No,No,No,No,415 WEST 115 STREET,10025,New York,109,1,Manhattan,7,70,30,MN09,Morningside Heights,1020101,New York,40.80572583,-73.96071917,995124.547465,232827.125603
